"DATE TIME (UTC)","MMSI","LATITUDE","LONGITUDE","COURSE","SPEED","HEADING","IMO","NAME","CALLSIGN","AISTYPE","A","B","C","D","DRAUGHT","DESTINATION","ETA"
"2016-03-16 14:04:44",367587440,40.58616,-74.00994,252.3,5.1,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 14:04:53",367563930,42.03464,-73.93235,12.1,10.2,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 14:04:55",366990560,40.73422,-74.02626,270.1,5.4,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 14:04:58",366695940,40.65235,-74.08555,314.1,1.7,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 15:02:18",367506050,40.66733,-74.00283,256.8,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 15:02:22",305599000,39.91647,-75.13424,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 15:03:45",366238710,40.66953,-74.01728,8.8,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 15:04:54",367587440,40.56724,-73.91571,71.2,4.8,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 15:04:58",366695940,40.64066,-74.12897,329.3,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 15:05:01",367594190,40.66786,-74.00199,229.4,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 15:10:53",367563930,42.19792,-73.85272,12.7,9.2,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 15:58:18",229206000,40.64593,-74.09545,163.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 16:02:20",305599000,39.91649,-75.13428,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 16:03:49",366238710,40.66953,-74.01727,260.6,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 16:04:38",366695940,40.64073,-74.12901,326.4,0.1,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 16:04:54",367587440,40.62251,-73.88872,354.2,0.7,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 16:04:59",367506050,40.66406,-74.01203,252.9,9.8,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 16:05:02",367594190,40.65030,-74.09050,249.5,0.3,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 16:10:18",229206000,40.64593,-74.09543,163.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 17:02:20",305599000,39.91649,-75.13424,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 17:03:47",366238710,40.66952,-74.01732,333.2,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 17:04:19",229206000,40.64590,-74.09542,163.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 17:04:26",367506050,40.65041,-74.09038,320.0,0.6,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 17:04:49",366695940,40.64068,-74.12900,276.6,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 17:04:55",367587440,40.62591,-73.88495,103.8,1.7,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 17:05:00",367594190,40.64572,-74.11753,246.6,4.8,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 17:19:11",367563930,42.47747,-73.78682,353.3,5.3,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 18:02:24",305599000,39.91647,-75.13427,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 18:03:09",367506050,40.67085,-74.08530,270.8,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 18:03:47",366238710,40.66952,-74.01728,87.2,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 18:04:43",367587440,40.56180,-73.93790,259.1,7.1,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 18:04:48",366695940,40.64067,-74.12913,237.7,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 18:04:52",367563930,42.57870,-73.75284,345.2,8.8,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 18:05:01",367594190,40.64301,-74.18795,240.9,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 18:09:19",367611450,40.63872,-74.15608,235.6,0.0,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-16 18:24:55",366990560,40.73490,-74.02651,304.2,0.1,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 19:02:19",305599000,39.91645,-75.13426,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 19:03:07",367506050,40.67086,-74.08534,331.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 19:03:45",366238710,40.66953,-74.01728,17.9,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 19:04:48",366695940,40.64155,-74.12900,22.0,3.1,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 19:04:52",367563930,42.62979,-73.75402,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 19:04:54",367587440,40.63373,-74.06206,339.1,7.6,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 19:04:54",367611450,40.69516,-74.14405,286.6,0.0,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-16 19:04:58",366990560,40.73447,-74.02618,315.2,0.1,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 19:05:01",367594190,40.64302,-74.18794,10.4,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 19:37:19",229206000,40.64590,-74.09540,163.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 20:02:20",305599000,39.91648,-75.13427,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 20:03:04",367506050,40.67082,-74.08525,199.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 20:03:50",366238710,40.66950,-74.01732,81.2,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 20:03:54",367587440,40.64173,-74.12029,329.8,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 20:04:09",366695940,40.64095,-74.12903,259.4,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 20:04:51",367594190,40.64302,-74.18796,264.1,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 20:04:52",367563930,42.62976,-73.75401,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 20:04:54",367611450,40.64969,-74.08962,59.3,9.2,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-16 20:04:57",366990560,40.70795,-74.02566,173.1,14.1,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 20:07:18",229206000,40.64592,-74.09545,163.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 21:02:20",305599000,39.91645,-75.13431,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 21:03:04",367506050,40.67085,-74.08535,297.1,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 21:03:49",366238710,40.66952,-74.01730,248.9,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 21:04:18",229206000,40.64590,-74.09540,163.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 21:04:31",367563930,42.62978,-73.75403,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 21:04:31",367594190,40.64301,-74.18792,283.0,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 21:04:34",367587440,40.64182,-74.12039,334.9,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 21:04:39",366695940,40.64096,-74.12899,268.9,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 21:04:54",367611450,40.75495,-73.95886,36.1,9.1,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-16 21:04:59",366990560,40.69611,-74.01389,284.8,14.3,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 22:01:57",367611450,40.81240,-73.87010,333.6,5.4,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-16 22:02:21",305599000,39.91650,-75.13429,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 22:03:09",367506050,40.67086,-74.08534,226.6,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 22:04:01",366238710,40.66952,-74.01730,261.2,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 22:04:39",367587440,40.64180,-74.12041,350.6,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 22:04:51",367594190,40.64303,-74.18788,218.0,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 22:04:53",367563930,42.62977,-73.75403,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 22:04:56",366990560,40.73488,-74.02654,220.9,0.0,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 22:04:58",366695940,40.64095,-74.12900,229.3,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 22:10:18",229206000,40.64595,-74.09543,163.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 23:01:34",367611450,40.77800,-73.93714,230.2,13.9,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-16 23:02:17",305599000,39.91649,-75.13426,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 23:03:05",367506050,40.67085,-74.08536,224.1,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 23:04:04",366238710,40.66953,-74.01727,40.7,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 23:04:44",367587440,40.64180,-74.12038,264.4,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 23:04:52",367563930,42.62978,-73.75402,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 23:04:52",367594190,40.64298,-74.18792,259.3,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 23:04:58",366695940,40.64095,-74.12901,306.6,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 23:04:59",366990560,40.69998,-74.01891,127.9,14.2,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-17 00:02:26",305599000,39.91649,-75.13427,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-17 00:03:10",367506050,40.67086,-74.08534,252.6,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-17 00:04:34",367587440,40.64184,-74.12042,314.6,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-17 00:04:37",367611450,40.64421,-74.12210,258.8,9.9,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-17 00:04:51",367563930,42.62979,-73.75401,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-17 00:04:53",366238710,40.67157,-74.01827,296.3,8.3,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-17 00:04:58",366695940,40.64097,-74.12900,289.9,0.1,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-17 00:05:01",367594190,40.64312,-74.18780,222.4,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-17 01:02:21",305599000,39.91640,-75.13426,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-17 01:03:07",367506050,40.67085,-74.08535,175.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-17 01:03:08",366238710,40.66030,-74.04322,266.1,0.5,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-17 01:03:19",366695940,40.64096,-74.12900,275.9,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-17 01:04:22",367587440,40.64173,-74.12038,182.3,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-17 01:04:31",367563930,42.62976,-73.75402,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-17 01:04:51",367594190,40.64313,-74.18779,204.0,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-17 01:40:16",229206000,40.64588,-74.09547,174.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-17 02:00:00",367594190,40.64234,-74.14951,110.8,8.9,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-17 02:02:22",305599000,39.91646,-75.13424,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-17 02:03:06",366238710,40.66037,-74.04388,97.6,0.1,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-17 02:03:29",366695940,40.64092,-74.12920,281.3,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-17 02:04:24",367587440,40.64183,-74.12041,114.6,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-17 02:04:52",367563930,42.62976,-73.75402,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-17 02:04:57",367506050,40.66980,-74.05075,9.4,4.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-17 03:01:44",367587440,40.64173,-74.12028,61.6,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-17 03:02:25",305599000,39.91649,-75.13426,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-17 03:03:04",366238710,40.66035,-74.04365,264.4,0.1,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-17 03:04:47",367506050,40.67084,-74.08526,285.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-17 03:04:51",367563930,42.62980,-73.75402,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-17 03:04:51",367594190,40.65589,-74.08718,19.2,0.4,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-17 03:04:58",366695940,40.64095,-74.12911,279.2,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-17 04:02:19",305599000,39.91650,-75.13421,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-17 04:03:06",366238710,40.66030,-74.04367,273.4,0.2,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-17 04:04:29",366695940,40.62041,-74.20315,185.0,10.2,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-17 04:04:47",367506050,40.67079,-74.08521,195.2,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-17 04:04:52",367587440,40.64184,-74.12033,72.5,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-17 04:04:53",367563930,42.62979,-73.75401,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-17 04:05:00",367594190,40.66676,-74.06946,221.2,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-17 04:22:19",229206000,40.64593,-74.09548,174.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-17 05:02:21",305599000,39.91653,-75.13427,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-17 05:04:47",366238710,40.66947,-74.01735,330.9,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-17 05:04:49",367506050,40.67084,-74.08531,56.2,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-17 05:04:51",367563930,42.62981,-73.75403,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-17 05:04:52",367594190,40.66676,-74.06946,110.0,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-17 05:04:53",367587440,40.64183,-74.12047,5.8,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-17 05:22:18",229206000,40.64595,-74.09542,174.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-17 05:34:58",366695940,40.53860,-74.25351,304.6,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-17 06:02:19",305599000,39.91646,-75.13425,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-17 06:03:46",366238710,40.66567,-74.01665,139.9,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-17 06:04:47",367506050,40.67085,-74.08528,256.0,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-17 06:04:51",367594190,40.66668,-74.06940,234.0,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-17 06:04:52",367563930,42.62978,-73.75402,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-17 06:04:53",367587440,40.64180,-74.12038,359.6,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-17 06:12:52",366695940,40.54245,-74.25089,65.4,1.2,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-17 07:00:01",367594190,40.65550,-74.08479,326.4,0.3,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-17 07:02:28",305599000,39.91647,-75.13428,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-17 07:03:48",366238710,40.66563,-74.01667,186.5,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-17 07:04:33",367563930,42.62977,-73.75402,9.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-17 07:04:46",367506050,40.67084,-74.08532,299.2,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-17 07:04:54",367587440,40.64175,-74.12050,298.2,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-17 07:35:38",366695940,40.53862,-74.25353,266.1,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-17 07:44:59",366990560,40.77639,-74.00991,301.3,0.0,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-17 08:02:23",305599000,39.91647,-75.13424,305.9,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-17 08:02:34",367587440,40.64184,-74.12036,331.9,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-17 08:03:41",366238710,40.66567,-74.01668,345.0,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
